"photo_id","owner","gender","occupation","title","description","tags","faves","lat","lon","u_city","u_country","taken"
47064991664,"138532086@N02","1","Carer","Small Skipper Mayesbrook Park (58 of 60)",NA,"2018, essex, june, locations, london, mayesbrookpark, nikond7200, sigma105mmf28macro, smallskipper, dagenham, nikkor200500mmf56",0,51.539847,0.106837,"London","UK","2018-06-01 00:00:00"
47064987034,"138532086@N02","1","Carer","Ring-necked Parakeet Psittacula krameri","Taken at Mayesbrook Park, Dagenham

I hope you like my image; I am an amateur mainly wildlife photographer who is always looking to improve. So constructive criticism is always welcome.

Also, if I have misidentified any of my subjects please let me know, I would be happy rather than offended.

If you have a minute do have a look at my blog: <a href=""""http://rovingbumbarrel.blogspot.com/"""" rel=""""noreferrer nofollow"""">rovingbumbarrel.blogspot.com/</a>","2018, dagenham, february, mayesbrookpark, nikkor200500mmf56, nikond7200, london, essex, ringneckedparakeet, psittaculakrameri",1,51.539682,0.10879,"London","UK","2018-04-20 10:11:32"
46937452785,"79478675@N06","1",NA,"Egg",NA,"monochrome, workshop, canon5dsr, canonef1635mmf4lisusm, london, style, mono, streetphotography, amershamstudios, blackwhite, bw, canon, tatemodern, artgallery, handheld",28,51.507622,-0.099367,"Amersham","UK","2018-11-23 12:36:50"
32909617277,"46166891@N08","1","Support worker","never going to give EU up",NA,"cosimomatteini, ep5, olympus, pen, m43, mzuiko45mmf18, london, city, moorgate, cityoflondon, sticker, bokeh, dof, shallowdof, eu, proeu, stopbrexit, revokearticle50, revokea50, nevergoingtogiveeuup",13,51.517536,-0.088663,"London","UK","2018-09-16 18:49:46"
47851539541,"53721792@N07","1",NA,"Greenwich Park Widescreen","Taken quite a few shots, but have not been editing or uploading in a while due to pressures of work. Decided to give myself a bit of photo time.
Greenwich Park. I always love the contrast between ancient and ultra modern.","greenwich, greenwichpark, monochrome, bw, trees, park, ornc, oldroyalnavalcollege, queenshouse, canarywharf, widescreen, landscape, city, london",4,51.480567,-0.00251,NA,NA,"2018-12-04 14:44:35"
47060805674,"138532086@N02","1","Carer","Long-tailed Tit Aegithalos caudatus","Taken at Mayesbrook Park, Dagenham

I hope you like my image; I am an amateur mainly wildlife photographer who is always looking to improve. So constructive criticism is always welcome.

Also, if I have misidentified any of my subjects please let me know, I would be happy rather than offended.

Please if you have a minute to have a look at my blog: <a href=""""http://rovingbumbarrel.blogspot.com/"""" rel=""""noreferrer nofollow"""">rovingbumbarrel.blogspot.com/</a>","aegithaloscaudatus, longtailedtit, mayesbrookpark, dagenham, london, essex, httprovingbumbarrelblogspotcom",0,51.540563,0.106601,"London","UK","2018-11-23 10:45:30"
47058841324,"155703802@N05","1",NA,"Greenhouse door 2","Sony a6000 + Sigma 30mm F2.8 DN Art","palmtree, palm, greenhouse, kew, royal, garden, victory, queen, green, grass, trees, sky, bluesky, door, glass, indoors, landscape, ancient, old, dirty, exit, botanic, london, unitedkingdom, england, primelense, sony, a6000, ilce, alpha, sigma, 30mm, art",29,51.479552,-0.293047,NA,NA,"2018-11-30 12:12:10"
46930257875,"46166891@N08","1","Support worker","catching the bus",NA,"cosimomatteini, ep5, olympus, pen, m43, mzuiko45mmf18, london, shoreditch, hoarding, street, reflection, bus, catchingthebus",25,51.523769,-0.077342,"London","UK","2018-10-27 15:46:52"
47791233472,"91281489@N00","1","Lighting Technician","Trinity Square",NA,"unitedkingdom, trinitysquare, england, london, london2018, uk",0,51.509577,-0.077487,"Seattle, WA","USA","2018-10-15 12:01:08"
47791232402,"91281489@N00","1","Lighting Technician","Trinity Square",NA,"unitedkingdom, trinitysquare, england, london, london2018, uk",0,51.509586,-0.077473,"Seattle, WA","USA","2018-10-15 12:00:58"
32899321187,"91281489@N00","1","Lighting Technician","Trinity Square",NA,"unitedkingdom, trinitysquare, england, london, london2018, uk",0,51.509588,-0.077464,"Seattle, WA","USA","2018-10-15 12:00:53"
33965885378,"91281489@N00","1","Lighting Technician","Trinity Square",NA,"unitedkingdom, trinitysquare, england, london, london2018, uk",0,51.509533,-0.077156,"Seattle, WA","USA","2018-10-15 12:00:17"
47053735524,"91281489@N00","1","Lighting Technician","Trinity Square",NA,"unitedkingdom, trinitysquare, england, london, london2018, uk",0,51.509769,-0.076645,"Seattle, WA","USA","2018-10-15 11:59:00"
47839737501,"78821753@N03","1",NA,"Southwark looking east","A view along the railway line towards London's Woolwich. On the left is the Thames and Potters Fields Park is just before Tower Bridge. Pricey real estate now on the south side of the river.","southwark, london, england, rambo2100, pottersfieldspark, towerbridge, river, thames, stsavioursestate, bermondsey, mist, fog, railway, canarywharf",13,51.503334,-0.082783,"Sydney","Australia","2018-11-25 20:24:02"
44887740284,"41087279@N00","1","Accountant","DSC_1855 Africa on the Square October 27 2018 Trafalgar Square London Black History Month. Africa Fashion Week Show showcasing and celebrating work from established and emerging African designers.","Africa on the Square October 27 2018 Trafalgar Square London Black History Month. Africa Fashion Week Show showcasing and celebrating work from established and emerging African designers.","africa, square, october, 27, 2018, trafalgar, london, black, history, month, fashion, week, show, showcasing, celebrating, work, from, established, emerging, african, designers",0,51.507971,-0.12805,"London","England","2018-10-27 15:07:34"
46916828625,"30682070@N00","1","Computers","Africa and Sudan, The British Museum",NA,"deptofafrica, england2018, london, places, thebritishmuseum",6,51.520018,-0.127716,"Washington, DC","US","2018-10-12 13:56:13"
40857412053,"35446623@N06","1","Ing","London",NA,"city, travel, attractions",0,51.504799,-0.07759,"Brașov","România","2018-06-21 16:41:43"
33946461068,"35468149216@N01","1","Photographer","0026",NA,"nj500263, 0026, canpubphoto, streetphotography, london, greaterlondon, unitedkingdom, londonbridge, pink",66,51.502986,-0.082215,"London","England","2019-01-01 00:00:00"
46907476695,"35446623@N06","1","Ing","London",NA,"city, travel, attractions",0,51.505634,-0.075498,"Brașov","România","2018-06-21 17:25:20"
46907476505,"35446623@N06","1","Ing","London",NA,"city, travel, attractions",0,51.505667,-0.075434,"Brașov","România","2018-06-21 17:26:59"
46907476215,"35446623@N06","1","Ing","London",NA,"city, travel, attractions",0,51.505531,-0.075659,"Brașov","România","2018-06-21 17:27:09"
46907475895,"35446623@N06","1","Ing","London",NA,"city, travel, attractions",0,51.505171,-0.073471,"Brașov","România","2018-06-21 17:38:56"
32879985607,"35446623@N06","1","Ing","London",NA,"city, travel, attractions",0,51.504837,-0.07596,"Brașov","România","2018-06-21 17:47:33"
46907475445,"35446623@N06","1","Ing","London",NA,"city, travel, attractions",0,51.504249,-0.076303,"Brașov","România","2018-06-21 17:49:33"
32879985387,"35446623@N06","1","Ing","London",NA,"city, travel, attractions",0,51.504249,-0.076303,"Brașov","România","2018-06-21 17:52:41"
47823770821,"35446623@N06","1","Ing","London",NA,"city, travel, attractions",0,51.504249,-0.076303,"Brașov","România","2018-06-21 17:53:35"
47823770561,"35446623@N06","1","Ing","London",NA,"city, travel, attractions",0,51.505531,-0.075659,"Brașov","România","2018-06-21 18:14:18"
32879984557,"35446623@N06","1","Ing","London",NA,"city, travel, attractions",0,51.505531,-0.075659,"Brașov","România","2018-06-21 18:15:00"
32879891847,"107026173@N05","3","Office Administrator","Amber Jayne x Candid Portraits Ltd","Photo © Patrick Lovell","brazzers, cleavage, pinkskirt, paulraymondmags, adultfilmactress, britishactress, adultmodel, glamourmodel, longblondehair, englishactress, pornstar, amberjayne",0,51.510525,-0.131878,NA,NA,"2018-11-09 00:00:48"
32879891237,"107026173@N05","3","Office Administrator","Amber Jayne x Candid Portraits Ltd","Photo © Patrick Lovell","brazzers, cleavage, pinkskirt, paulraymondmags, adultfilmactress, britishactress, adultmodel, glamourmodel, longblondehair, englishactress, pornstar, amberjayne",0,51.510525,-0.131878,NA,NA,"2018-11-09 00:00:50"
32879890807,"107026173@N05","3","Office Administrator","Amber Jayne x Candid Portraits Ltd","Photo © Patrick Lovell","brazzers, cleavage, pinkskirt, paulraymondmags, adultfilmactress, britishactress, adultmodel, glamourmodel, longblondehair, englishactress, pornstar, amberjayne",0,51.510525,-0.131878,NA,NA,"2018-11-09 00:00:57"
32879890517,"107026173@N05","3","Office Administrator","Amber Jayne x Candid Portraits Ltd","Photo © Patrick Lovell","brazzers, cleavage, pinkskirt, paulraymondmags, adultfilmactress, britishactress, adultmodel, glamourmodel, longblondehair, englishactress, pornstar, amberjayne",0,51.510525,-0.131878,NA,NA,"2018-11-09 00:00:58"
32879890487,"107026173@N05","3","Office Administrator","Amber Jayne x Candid Portraits Ltd","Photo © Patrick Lovell","brazzers, cleavage, pinkskirt, paulraymondmags, adultfilmactress, britishactress, adultmodel, glamourmodel, longblondehair, englishactress, pornstar, amberjayne",0,51.510525,-0.131878,NA,NA,"2018-11-09 00:00:59"
32879890387,"107026173@N05","3","Office Administrator","Amber Jayne x Candid Portraits Ltd","Photo © Patrick Lovell","brazzers, cleavage, pinkskirt, paulraymondmags, adultfilmactress, britishactress, adultmodel, glamourmodel, longblondehair, englishactress, pornstar, amberjayne",0,51.510525,-0.131878,NA,NA,"2018-11-09 00:00:59"
33946375908,"107026173@N05","3","Office Administrator","Amber Jayne x Candid Portraits Ltd","Photo © Patrick Lovell","brazzers, cleavage, pinkskirt, paulraymondmags, adultfilmactress, britishactress, adultmodel, glamourmodel, longblondehair, englishactress, pornstar, amberjayne",0,51.510525,-0.131878,NA,NA,"2018-11-09 00:00:59"
32879890107,"107026173@N05","3","Office Administrator","Amber Jayne x Candid Portraits Ltd","Photo © Patrick Lovell","brazzers, cleavage, pinkskirt, paulraymondmags, adultfilmactress, britishactress, adultmodel, glamourmodel, longblondehair, englishactress, pornstar, amberjayne",0,51.510525,-0.131878,NA,NA,"2018-11-09 00:01:00"
47771190642,"46166891@N08","1","Support worker","echoes",NA,"cosimomatteini, ep5, olympus, pen, m43, mzuiko60mmf28, macro, wall, stone, underexposed, light, ridge, shallowdof, echoes",11,51.523755,-0.084314,"London","UK","2018-10-28 18:28:49"
47033654284,"38564127@N02","1","Live Music Photographer","Iron Maiden","Legacy Of The Beast Tour
O2 Arena London, UK","britain, england, fujinonlensxf56mmf12r, fujifilm, fujifilmxt2, gigs, heavymetal, ironmaiden, legacyofthebeast, livemusic, metal, northgreenwich, theo2arena, unitedkingdom, xseries, liveband, livemusicphotographer, livemusicphotography, musicfans, london",0,51.502375,0.00348,"Melbourne","Australia","2018-08-11 21:35:38"
47033654314,"38564127@N02","1","Live Music Photographer","Iron Maiden","Legacy Of The Beast Tour
O2 Arena London, UK","britain, england, fujinonlensxf56mmf12r, fujifilm, fujifilmxt2, gigs, heavymetal, ironmaiden, legacyofthebeast, livemusic, metal, northgreenwich, theo2arena, unitedkingdom, xseries, liveband, livemusicphotographer, livemusicphotography, musicfans, london",0,51.502375,0.00348,"Melbourne","Australia","2018-08-11 21:44:29"
47033654114,"38564127@N02","1","Live Music Photographer","Iron Maiden","Legacy Of The Beast Tour
O2 Arena London, UK","britain, england, fujinonlensxf56mmf12r, fujifilm, fujifilmxt2, gigs, heavymetal, ironmaiden, legacyofthebeast, livemusic, metal, northgreenwich, theo2arena, unitedkingdom, xseries, liveband, livemusicphotographer, livemusicphotography, musicfans, london",0,51.502375,0.00348,"Melbourne","Australia","2018-08-11 21:44:27"
47812470332,"145360468@N05","1",NA,"Red light and fountain","Trafalgar square dawn","trafalgarsquare, dawn, redlight, fountain, london, nikon, d750",13,51.508417,-0.127716,NA,"UK","2018-10-10 15:26:05"
47859203071,"32693718@N07","1","Writer","20180701 11 Harrod's Dept. Store, Brompton Road",NA,"london, england",0,51.499622,-0.16311,"Oak Park, Illinois","USA","2018-07-01 01:40:07"
33974618518,"32693718@N07","1","Writer","20180701 08 Victoria Coach Station",NA,"london, england, victoriacoachstation, depot",2,51.492549,-0.147907,"Oak Park, Illinois","USA","2018-07-01 01:32:19"
47791035232,"13326063@N08","1",NA,"colourful abstract",NA,"london, londres, uk, inglaterra, england, unitedkingdom, saatchigallery, abstract, abstrato, colours, colors, colourful, colour, colorido",18,51.490662,-0.158743,"Assis, SP","Brasil","2018-10-10 21:46:26"
32882029927,"13326063@N08","1",NA,"Astronaut down",NA,"london, londres, uk, reinounido, unitedkingdom, astronaut, astronauta",18,51.490662,-0.158743,"Assis, SP","Brasil","2018-10-10 21:34:37"
33946607508,"35446623@N06","1","Ing","Camdem Town",NA,"city, travel, boat",0,51.541808,-0.143026,"Brașov","România","2018-06-21 19:43:42"
46907621835,"35446623@N06","1","Ing","Camdem Town",NA,"city, travel, boat",0,51.541267,-0.14647,"Brașov","România","2018-06-21 19:47:35"
33946607208,"35446623@N06","1","Ing","Camdem Town",NA,"city, travel, boat",1,51.541267,-0.146512,"Brașov","România","2018-06-21 19:53:29"
46907621485,"35446623@N06","1","Ing","Camdem Town",NA,"city, travel, boat",0,51.540714,-0.14707,"Brașov","România","2018-06-21 19:56:02"
46907620735,"35446623@N06","1","Ing","Camdem Town",NA,"city, travel, boat",0,51.540113,-0.149624,"Brașov","România","2018-06-21 21:14:38"
40857553303,"35446623@N06","1","Ing","Camdem Town",NA,"city, travel, boat",0,51.539486,-0.150493,"Brașov","România","2018-06-21 21:17:03"
46907620025,"35446623@N06","1","Ing","Camdem Town",NA,"city, travel, boat",0,51.540353,-0.148937,"Brașov","România","2018-06-21 21:22:34"
40857552193,"35446623@N06","1","Ing","Camdem Town",NA,"city, travel, boat",0,51.54084,-0.14677,"Brașov","România","2018-06-21 21:22:57"
46907619455,"35446623@N06","1","Ing","Camdem Town",NA,"city, travel, boat",0,51.540921,-0.146255,"Brașov","România","2018-06-21 21:57:10"
40857551523,"35446623@N06","1","Ing","Camdem Town",NA,"city, travel, boat",0,51.541181,-0.144935,"Brașov","România","2018-06-21 22:10:54"
46907619045,"35446623@N06","1","Ing","Camdem Town",NA,"city, travel, boat",2,51.54028,-0.143809,"Brașov","România","2018-06-21 22:11:25"
40857551173,"35446623@N06","1","Ing","Camdem Town",NA,"city, travel, boat",0,51.540787,-0.146738,"Brașov","România","2018-06-21 21:43:18"
46907618695,"35446623@N06","1","Ing","Camdem Town",NA,"city, travel, boat",0,51.540153,-0.143723,"Brașov","România","2018-06-21 22:26:09"
46907478695,"35446623@N06","1","Ing","London",NA,"city, travel, attractions",0,51.506182,-0.083352,"Brașov","România","2018-06-21 15:50:11"
40857412913,"35446623@N06","1","Ing","London",NA,"city, travel, attractions",0,51.506542,-0.085219,"Brașov","România","2018-06-21 15:52:55"
46907478495,"35446623@N06","1","Ing","London",NA,"city, travel, attractions",0,51.506309,-0.083599,"Brașov","România","2018-06-21 15:53:23"
32879987607,"35446623@N06","1","Ing","London",NA,"city, travel, attractions",0,51.50528,-0.078771,"Brașov","România","2018-06-21 16:04:39"
40857412633,"35446623@N06","1","Ing","London",NA,"city, travel, attractions",0,51.505494,-0.079779,"Brașov","România","2018-06-21 16:06:50"
40857412493,"35446623@N06","1","Ing","London",NA,"city, travel, attractions",0,51.506255,-0.082751,"Brașov","România","2018-06-21 16:09:38"
32879987027,"35446623@N06","1","Ing","London",NA,"city, travel, attractions",0,51.505554,-0.079693,"Brașov","România","2018-06-21 16:09:41"
40857412393,"35446623@N06","1","Ing","London",NA,"city, travel, attractions",2,51.505554,-0.079693,"Brașov","România","2018-06-21 16:33:53"
32879986787,"35446623@N06","1","Ing","London",NA,"city, travel, attractions",0,51.505554,-0.079693,"Brașov","România","2018-06-21 16:37:23"
